prompt,completion,rouge-l
I’m too hot (hot damn) (hot damn),I’m too hot (hot damn{},0.16666666666666666
"Bitch, say my name you know who I am",", I'm the one that's g{}",0.2857142857142857
I’m too hot (hot damn),I’m too hot (hot damn{},0.16666666666666666
Am I bad ’bout that money,? I’m bad ’bout that{},0.0
Break it down,into smaller chunks. If you’re{},0.0
Girls hit your hallelujah (whuoo),I'm gonna hit your halle{},0.3333333333333333
Girls hit your hallelujah (whuoo),I'm gonna hit your halle{},0.3333333333333333
Girls hit your hallelujah (whuoo),I'm gonna hit your halle{},0.0
‘Cause Uptown Funk gon’ give it to you,The song was written by Mark Ronson{},0.0
‘Cause Uptown Funk gon’ give it to you,The song was written by Mark Ronson{},0.0
‘Cause Uptown Funk gon’ give it to you,The song was written by Mark Ronson{},0.14285714285714285
Saturday night and we in the spot,light. The first thing I noticed was the{},0.0
Don’t believe me just watch (come on),"I’m a man of the people,{}",0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
"Hey, hey, hey, oh!","I'm a little bit country, I{}",0.0
Before we leave,", I want to say a few words about the{}",0.1111111111111111
Imma tell y’all a lil’ something,about me. I’m a 20{},0.0
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"I said Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.0
"Come on, dance",with me. I'm not sure if{},0.0
Jump on it,. I'm not sure if I'{},0.16666666666666666
If you sexy than flaunt it,. I'm not sure if I'{},0.16666666666666666
If you freaky than own it,. I'm not sure if I'{},0.0
"Don’t brag about it, come show me",. I’m not going to tell you{},0.0
"Come on, dance",with me. I'm not sure if{},0.0
Jump on it,. I'm not sure if I'{},0.16666666666666666
If you sexy then flaunt it,. I'm not sure if I'{},0.0
Well it’s Saturday night and we in the spot,light. We’re gonna have a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
Don’t believe me just watch,the video below. The video below is a{},0.0
"Hey, hey, hey, oh!","I'm a little bit country, I{}",0.0
"Uptown Funk you up, Uptown Funk you up (say whaa?!)","Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up (say whaa?!)","Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up (say whaa?!)","Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up (say whaa?!)","Uptown Funk you up, U{}",0.8
