prompt,completion,rouge-l
"Take a sip, sign a check",", and you’re done. The only{}",0.16666666666666666
Julio! Get the stretch!,I’m not sure if I’m{},0.0
"Ride to Harlem, Hollywood, Jackson, Mississippi",", and the Mississippi Delta. The book{}",0.0
"If we show up, we gon’ show out",. “We’re going to be ready{},0.0
Smoother than a fresh dry skippy,. I'm not sure if I'{},0.3333333333333333
I’m too hot (hot damn),I’m too hot (hot damn{},0.0
Called a police and a fireman,. They came and took the body away. {},0.0
I’m too hot (hot damn),I’m too hot (hot damn{},0.0
Make a dragon wanna retire man,. I'm not sure if I'{},0.3333333333333333
I’m too hot (hot damn) (hot damn),I’m too hot (hot damn{},0.16666666666666666
"Bitch, say my name you know who I am",. I'm a motherfucking{},0.5
I’m too hot (hot damn),I’m too hot (hot damn{},0.16666666666666666
Am I bad ’bout that money,"? I’m a bad bitch,{}",0.0
Break it down,into smaller steps. 2. Make a plan{},0.0
Girls hit your hallelujah (whuoo),I'm a little bit of a mess{},0.0
Girls hit your hallelujah (whuoo),I'm a little bit of a mess{},0.0
Girls hit your hallelujah (whuoo),I'm a little bit of a mess{},0.0
‘Cause Uptown Funk gon’ give it to you,. I’m gonna give it to{},0.5
‘Cause Uptown Funk gon’ give it to you,. I’m gonna give it to{},0.5
‘Cause Uptown Funk gon’ give it to you,. I’m gonna give it to{},0.0
Saturday night and we in the spot,light. The first half was a bit of{},0.0
Don’t believe me just watch (come on),I’m a bad girl and I know{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
"Hey, hey, hey, oh!","I'm a little bit crazy,{}",0.0
Before we leave,", we will have a chance to visit the local{}",0.1111111111111111
Imma tell y’all a lil’ something,. I’m not a fan of the{},0.0
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"I said Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.0
"Come on, dance",with me. I'm not sure if{},0.0
Jump on it,. I'm not sure if this is{},0.14285714285714285
If you sexy than flaunt it,. I'm a 20 year{},0.0
If you freaky than own it,. I’m not a fan of the{},0.0
"Don’t brag about it, come show me",. I’m not a fan of the{},0.0
"Come on, dance",with me. I'm not sure if{},0.0
Jump on it,. I'm not sure if this is{},0.14285714285714285
If you sexy then flaunt it,. I'm not a fan of the{},0.14285714285714285
Well it’s Saturday night and we in the spot,"light, we’re gonna have a good{}",0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
Don’t believe me just watch,the video below. The video is a little{},0.0
"Hey, hey, hey, oh!","I'm a little bit crazy,{}",0.0
"Uptown Funk you up, Uptown Funk you up (say whaa?!)",I'm gonna give it to ya{},0.0
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up (say whaa?!)",I'm gonna give it to ya{},0.0
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up (say whaa?!)",I'm gonna give it to ya{},0.0
"Uptown Funk you up, Uptown Funk you up",", Uptown Funk you up, U{}",0.8
"Uptown Funk you up, Uptown Funk you up (say whaa?!)",I'm gonna give it to ya{},0.0
